"id";"value";"revised_at";"product_sku_id";"product_id";"price_type_id"
29096;1919990;"2020-10-08 18";3622;3712;1
28659;1897400;"2020-10-07 11";5674;5844;1
28660;2019990;"2020-10-07 11";5674;5844;1
68478;370989;"2021-06-16 03";5664;5834;1
29183;2169990;"2020-10-08 23";4088;4190;1
68479;399990;"2021-06-16 03";5664;5834;1
68843;2490000;"2021-06-18 21";6650;7024;1
31140;1839990;"2020-10-13 01";3932;4027;1
68480;1409789;"2021-06-16 03";6864;7247;1
31306;2019990;"2020-10-13 17";5674;5844;1
68481;1639990;"2021-06-16 03";6864;7247;1
68482;1695989;"2021-06-16 03";5674;5844;1
68483;2019990;"2021-06-16 03";5674;5844;1
68484;1430989;"2021-06-16 03";3932;4027;1
68485;1839990;"2021-06-16 03";3932;4027;1
67577;24990;"2021-06-13 23";7579;8265;1
68486;2278989;"2021-06-16 03";3934;4029;1
68487;2579990;"2021-06-16 03";3934;4029;1
68488;2893789;"2021-06-16 03";4892;5001;1
68489;2969990;"2021-06-16 03";4892;5001;1
68490;333889;"2021-06-16 03";6865;7248;1
68491;329991;"2021-06-16 03";6865;7248;1
71669;762507;"2021-06-23 15";2380;2511;1
68616;729990;"2021-06-18 10";3800;3896;1
69992;390069;"2021-06-21 03";2768;2537;1
28873;847989;"2020-10-08 05";3931;4026;1
29231;89990;"2020-10-09 01";4878;4988;2
29274;2067000;"2020-10-09 04";4088;4190;1
29352;847989;"2020-10-09 11";3931;4026;1
29520;2169990;"2020-10-10 05";4088;4190;1
29594;1839990;"2020-10-11 02";3932;4027;1
29709;2013989;"2020-10-11 17";5409;5524;1
29659;2067000;"2020-10-11 11";4088;4190;1
29055;2199990;"2020-10-08 15";5409;5524;1
29873;2013989;"2020-10-12 10";5409;5524;1
29787;877669;"2020-10-12 00";2763;5588;1
30263;599664;"2020-10-12 19";4398;4501;2
38231;999999;"2020-10-29 00";3931;4026;1
38404;877669;"2020-10-29 11";2763;5588;1
29723;1059989;"2020-10-11 22";2762;5592;1
28773;2199990;"2020-10-07 14";5409;5524;1
31377;2067000;"2020-10-13 20";4088;4190;1
31490;1082990;"2020-10-14 11";4119;4222;2
31554;2067000;"2020-10-14 15";4088;4190;1
31356;999999;"2020-10-13 19";3931;4026;1
31669;635989;"2020-10-14 17";2961;3066;1
31773;125000;"2020-10-14 19";5908;6155;1
29010;827990;"2020-10-08 13";2763;5588;1
29441;1059989;"2020-10-09 19";2762;5592;1
69187;290990;"2021-06-20 20";7772;8465;2
69188;299990;"2021-06-20 20";7772;8465;1
69189;678990;"2021-06-20 20";7773;8466;2
69190;699990;"2021-06-20 20";7773;8466;1
69191;354040;"2021-06-20 20";7774;8467;2
69192;364990;"2021-06-20 20";7774;8467;1
69193;1260020;"2021-06-20 20";7775;8468;2
69194;1298990;"2021-06-20 20";7775;8468;1
69195;1260990;"2021-06-20 20";7776;8469;2
69183;39890;"2021-06-20 20";7769;8462;1
69184;78740;"2021-06-20 20";7770;8463;1
69177;164890;"2021-06-20 20";7766;8459;2
69178;169990;"2021-06-20 20";7766;8459;1
69179;164890;"2021-06-20 20";7767;8460;2
69180;169990;"2021-06-20 20";7767;8460;1
69181;260920;"2021-06-20 20";7768;8461;2
69182;268990;"2021-06-20 20";7768;8461;1
69186;478990;"2021-06-20 20";7771;8464;1
27355;1950000;"2020-10-02 12";4088;4190;1
27354;52990;"2020-10-02 12";5550;5710;1
67709;199990;"2021-06-13 23";1871;2000;1
67710;279990;"2021-06-13 23";1872;2001;1
68492;129990;"2021-06-22 12";7635;8333;1
71670;1022907;"2021-06-23 15";2381;2512;1
71830;42990;"2021-06-24 00";6518;6876;1
27356;1899990;"2020-10-02 12";5409;5524;1
28874;999999;"2020-10-08 05";3931;4026;1
67713;999995;"2021-06-13 23";1882;2011;1
27909;2169990;"2020-10-04 19";4088;4190;1
28616;734990;"2020-10-07 09";2765;5590;1
29056;328600;"2020-10-08 15";2741;5639;1
28326;379900;"2020-10-07 04";3141;2507;1
69993;14690;"2021-06-21 03";8006;8690;1
29097;1919990;"2020-10-08 18";3623;3713;1
29184;847989;"2020-10-08 23";3931;5850;1
29275;2169990;"2020-10-09 04";4088;4190;1
48407;54480;"2020-12-20 00";5496;5635;1
29353;999999;"2020-10-09 11";3931;4026;1
71578;794894;"2021-06-23 05";2754;7038;1
29710;2199990;"2020-10-11 17";5409;5524;1
29521;379900;"2020-10-10 05";3141;2507;1
29788;779089;"2020-10-12 00";2765;5590;1
31225;85000;"2020-10-13 13";5889;6133;1
29522;999990;"2020-10-10 06";2762;5592;1
29523;827990;"2020-10-10 06";2763;5588;1
29568;2013989;"2020-10-10 19";5409;5524;1
29660;2169990;"2020-10-11 11";4088;4190;1
29724;877669;"2020-10-11 22";2763;5588;1
31141;2013989;"2020-10-13 01";5409;5524;1
71470;899990;"2021-06-22 17";2871;7207;1
29874;2199990;"2020-10-12 10";5409;5524;1
30264;369900;"2020-10-12 19";4397;4500;1
31307;1727800;"2020-10-13 17";3932;4027;1
31555;2169990;"2020-10-14 15";4088;4190;1
68493;899990;"2021-06-16 03";6095;5591;1
31670;499990;"2020-10-14 17";2962;3067;2
31378;2169990;"2020-10-13 20";4088;4190;1
31467;2013989;"2020-10-14 08";5409;5524;1
68124;749990;"2021-06-14 13";2871;7207;2
38232;1897400;"2020-10-29 00";5674;5844;1
68125;794989;"2021-06-14 13";2871;7207;1
68126;899990;"2021-06-14 13";2871;7207;1
68494;999990;"2021-06-16 03";2762;5592;1
68495;827990;"2021-06-16 03";2763;5588;1
68496;734990;"2021-06-16 03";2765;5590;1
29498;2013989;"2020-10-10 02";5409;5524;1
71902;899990;"2021-06-24 09";2871;7207;1
68497;367990;"2021-06-16 03";2768;2537;1
68498;1364990;"2021-06-16 03";2771;5593;1
68499;827990;"2021-06-16 03";2774;5589;1
68617;583990;"2021-06-18 10";6311;6619;1
68618;1299900;"2021-06-18 10";5742;5912;1
31357;1897400;"2020-10-13 19";5674;5844;1
69205;36990;"2021-06-20 20";7782;8475;1
69206;49990;"2021-06-20 20";7783;8476;1
29011;734990;"2020-10-08 13";2765;5590;1
69207;17840;"2021-06-20 20";7784;8477;1
69208;15990;"2021-06-20 20";7785;8478;1
69209;18890;"2021-06-20 20";7786;8479;1
69210;39990;"2021-06-20 20";7787;8480;1
69197;4840300;"2021-06-20 20";7777;8470;2
69211;678903;"2021-06-20 20";7788;8481;2
69212;699900;"2021-06-20 20";7788;8481;1
69213;767173;"2021-06-20 20";7789;8482;2
69214;790900;"2021-06-20 20";7789;8482;1
69215;1212403;"2021-06-20 20";7790;8483;2
69216;1249900;"2021-06-20 20";7790;8483;1
69217;767173;"2021-06-20 20";7791;8484;2
69218;790900;"2021-06-20 20";7791;8484;1
69219;1600490;"2021-06-20 20";7792;8485;2
69204;54990;"2021-06-20 20";7781;8474;1
69198;4990000;"2021-06-20 20";7777;8470;1
69199;3871173;"2021-06-20 20";7778;8471;2
69200;3990900;"2021-06-20 20";7778;8471;1
69201;8235300;"2021-06-20 20";7779;8472;2
69202;8490000;"2021-06-20 20";7779;8472;1
69196;1299990;"2021-06-20 20";7776;8469;1
67714;476894;"2021-06-14 00";2843;2951;1
67715;709990;"2021-06-14 00";5226;5331;1
67716;669990;"2021-06-14 00";3796;3892;1
67717;859990;"2021-06-14 00";3797;3893;1
67718;709990;"2021-06-14 00";3800;3896;1
67719;789990;"2021-06-14 00";3801;3897;1
67720;999990;"2021-06-14 00";3802;3898;1
68127;1293200;"2021-06-14 13";6562;6926;1
67721;899990;"2021-06-14 00";1645;3903;1
67722;1149900;"2021-06-14 00";1645;3904;1
67723;689900;"2021-06-14 00";1645;3907;1
67724;749000;"2021-06-14 00";1645;3908;1
67725;1749900;"2021-06-14 00";1645;3909;1
68128;1299989;"2021-06-14 13";6562;6926;1
67727;1599900;"2021-06-14 00";1645;3913;1
68129;1473400;"2021-06-14 13";5266;5381;1
68130;1749900;"2021-06-14 13";5266;5381;1
68637;11990;"2021-06-25 05";4814;3721;2
68626;17990;"2021-06-25 05";6560;6924;2
68639;19990;"2021-06-25 05";6544;3724;2
68627;24990;"2021-06-25 05";6902;7283;2
68631;64990;"2021-06-25 05";6546;6908;2
68632;65990;"2021-06-25 05";6903;7284;2
68633;69990;"2021-06-25 05";4818;4930;2
68634;79990;"2021-06-25 05";4819;4931;2
68635;124990;"2021-06-25 05";6590;6955;2
68636;179990;"2021-06-25 05";4821;4933;2
38309;95104;"2021-06-27 13";6059;6320;2
72173;476894;"2021-06-25 08";2843;2951;1
31142;2199990;"2020-10-13 01";5409;5524;1
72383;599900;"2021-06-27 17";8409;9376;1
27513;219990;"2020-10-03 10";2940;3046;1
71384;69990;"2021-06-27 18";5970;6219;1
68131;13794;"2021-06-27 18";333;354;1
28617;367990;"2020-10-07 09";2768;2537;1
29012;367990;"2020-10-08 13";2768;2537;1
29098;1549990;"2020-10-08 18";3624;3714;1
68132;13794;"2021-06-27 18";334;355;1
29185;999999;"2020-10-08 23";3931;5850;1
29276;847989;"2020-10-09 04";3931;5850;1
29376;358396;"2020-10-09 14";3141;2507;1
29524;734990;"2020-10-10 06";2765;5590;1
29569;2199990;"2020-10-10 19";5409;5524;1
29354;1897400;"2020-10-09 11";5674;5844;1
30265;352144;"2020-10-12 19";4397;4500;2
68133;17243;"2021-06-27 18";336;357;1
67711;109990;"2021-06-27 18";1875;2004;1
71829;199990;"2021-06-27 18";3705;3793;1
62497;125910;"2021-06-27 19";3609;3699;1
71671;1255407;"2021-06-23 15";2382;2513;1
71672;1208907;"2021-06-23 15";2383;2514;1
71673;1115070;"2021-06-23 15";2384;2515;1
27357;328600;"2020-10-02 12";2741;5639;1
68625;170000;"2021-06-23 15";7705;8403;1
60563;104990;"2021-06-23 16";2613;2741;1
60566;74990;"2021-06-23 16";2614;2742;1
64851;14990;"2021-06-23 16";2606;2734;1
28365;1207900;"2020-10-07 00";4897;5006;1
60570;60990;"2021-06-23 16";2527;2652;1
62858;44990;"2021-06-23 16";2609;2737;1
62859;23990;"2021-06-23 16";2604;2732;1
62862;56990;"2021-06-23 16";2542;2670;1
62869;34990;"2021-06-23 16";2585;2713;1
62952;12621;"2021-06-23 16";2610;2738;1
71579;889990;"2021-06-23 05";2754;7038;1
68638;12590;"2021-06-18 10";4814;3721;1
68640;20590;"2021-06-18 10";6544;3724;1
68641;1199989;"2021-06-18 10";4086;4188;2
68642;1271988;"2021-06-18 10";4086;4188;1
68643;1299989;"2021-06-18 10";6562;6926;2
68644;1377988;"2021-06-18 10";6562;6926;1
30266;179900;"2020-10-12 19";4393;4496;1
31308;1839990;"2020-10-13 17";3932;4027;1
31480;847989;"2020-10-14 10";3931;4026;1
71471;129990;"2021-06-24 08";5444;5558;1
31496;999999;"2020-10-14 11";3931;4026;1
31671;529989;"2020-10-14 17";2962;3067;1
67731;119990;"2021-06-15 18";7635;8333;1
71674;743907;"2021-06-23 15";2385;2516;1
31468;2199990;"2020-10-14 08";5409;5524;1
69994;370989;"2021-06-21 03";5664;5834;1
31911;2013989;"2020-10-14 22";5409;5524;1
68646;741989;"2021-06-18 10";6647;7021;1
31956;847989;"2020-10-15 00";3931;4026;1
68648;2119989;"2021-06-18 10";6650;7024;1
10978;5145;"2021-06-27 11";4317;4421;1
27866;2067000;"2020-10-04 13";4088;4190;1
28264;449900;"2020-10-06 04";2843;2951;1
28618;1364990;"2020-10-07 09";2771;5593;1
29099;1309990;"2020-10-08 18";3625;3715;1
28658;1790000;"2020-10-07 11";5674;5844;2
29186;1897400;"2020-10-08 23";5674;5844;1
29277;999999;"2020-10-09 04";3931;5850;1
31556;999990;"2020-10-14 15";2762;5592;1
29304;379900;"2020-10-09 06";3141;2507;1
29743;449900;"2020-10-11 19";2843;2951;1
29789;390069;"2020-10-12 00";2768;2537;1
38233;2019990;"2020-10-29 00";5674;5844;1
38470;2013989;"2020-10-29 14";5409;5524;1
2038;68145;"2020-10-28 21";143;145;1
38900;39900;"2020-10-31 04";4509;4615;1
2040;85995;"2020-10-28 21";144;146;1
40479;1185591;"2020-11-03 16";3969;4064;2
38691;2169990;"2020-10-30 10";4088;4190;1
29525;367990;"2020-10-10 06";2768;2537;1
38405;779089;"2020-10-29 11";2765;5590;1
29355;2019990;"2020-10-09 11";5674;5844;1
29013;1364990;"2020-10-08 13";2771;5593;1
68500;476894;"2021-06-16 04";2843;2951;1
68649;2490000;"2021-06-18 10";6650;7024;1
72384;920530;"2021-06-27 17";7976;8661;2
71385;89990;"2021-06-27 18";5969;6218;1
67732;39990;"2021-06-27 18";7636;8334;1
72374;29990;"2021-06-27 18";4775;4888;2
68501;794989;"2021-06-16 04";2871;7207;1
68502;899990;"2021-06-16 04";2871;7207;1
62505;192600;"2021-06-27 19";3617;3707;1
31358;2019990;"2020-10-13 19";5674;5844;1
29755;2013989;"2020-10-11 21";5409;5524;1
69244;699900;"2021-06-20 20";7804;8497;1
69246;39990;"2021-06-20 20";7806;8499;1
69247;14990;"2021-06-20 20";7807;8500;1
69248;25990;"2021-06-20 20";7808;8501;1
69249;31990;"2021-06-20 20";7809;8502;1
69250;20990;"2021-06-20 20";7810;8503;1
69242;2159900;"2021-06-20 20";7803;8496;1
69222;899900;"2021-06-20 20";7793;8486;1
69223;872903;"2021-06-20 20";7794;8487;2
69224;899900;"2021-06-20 20";7794;8487;1
69225;1696530;"2021-06-20 20";7795;8488;2
69226;1749000;"2021-06-20 20";7795;8488;1
69227;1696530;"2021-06-20 20";7796;8489;2
69228;1749000;"2021-06-20 20";7796;8489;1
69229;961173;"2021-06-20 20";7797;8490;2
69230;990900;"2021-06-20 20";7797;8490;1
69231;872903;"2021-06-20 20";7798;8491;2
69232;899900;"2021-06-20 20";7798;8491;1
69233;1212403;"2021-06-20 20";7799;8492;2
69234;1249900;"2021-06-20 20";7799;8492;1
69235;872903;"2021-06-20 20";7800;8493;2
69236;899900;"2021-06-20 20";7800;8493;1
69237;1115403;"2021-06-20 20";7801;8494;2
69238;1149900;"2021-06-20 20";7801;8494;1
69239;1551903;"2021-06-20 20";7802;8495;2
69240;1599900;"2021-06-20 20";7802;8495;1
69251;1252173;"2021-06-20 20";7811;8504;2
69221;872903;"2021-06-20 20";7793;8486;2
69245;15990;"2021-06-20 20";7805;8498;1
69243;678903;"2021-06-20 20";7804;8497;2
72174;794989;"2021-06-25 04";2871;7207;1
68134;239990;"2021-06-14 13";3126;3234;1
68135;524990;"2021-06-14 13";3122;3230;1
68136;1299990;"2021-06-14 13";3114;3222;1
68841;2759990;"2021-06-27 17";3867;3962;1
71675;120807;"2021-06-23 15";2386;2517;1
67738;7999990;"2021-06-27 17";6671;7047;1
72385;949000;"2021-06-27 17";7976;8661;1
71576;72990;"2021-06-27 18";3135;3243;1
68069;10002000;"2021-06-27 18";4493;4599;1
69928;29990;"2021-06-27 18";7965;8650;1
68650;219990;"2021-06-25 09";5418;5533;2
68651;299990;"2021-06-25 09";4884;4994;2
68652;329990;"2021-06-25 09";4885;4995;2
68653;329990;"2021-06-25 09";6509;6860;2
69995;399990;"2021-06-21 03";5664;5834;1
69996;1409789;"2021-06-21 03";6864;7247;1
69997;1639990;"2021-06-21 03";6864;7247;1
69998;1409789;"2021-06-21 03";7110;7582;1
69999;1547160;"2021-06-21 03";7110;7582;1
70000;1695989;"2021-06-21 03";5674;5844;1
70001;2019990;"2021-06-21 03";5674;5844;1
70002;1430989;"2021-06-21 03";3932;4027;1
70003;1839990;"2021-06-21 03";3932;4027;1
70004;2278989;"2021-06-21 03";3934;4029;1
70005;2579990;"2021-06-21 03";3934;4029;1
67733;1699990;"2021-06-18 13";3859;3954;1
30267;171264;"2020-10-12 19";4393;4496;2
31143;2067000;"2020-10-13 01";4088;4190;1
38234;1727800;"2020-10-29 00";3932;4027;1
71386;209990;"2021-06-22 06";6485;6840;1
68846;794894;"2021-06-18 22";2754;7038;1
68847;889990;"2021-06-18 22";2754;7038;1
69254;2890000;"2021-06-20 20";7812;2250;1
69255;2416173;"2021-06-20 20";7813;8505;2
69258;2390000;"2021-06-20 20";7814;8506;1
69259;1445300;"2021-06-20 20";7815;8507;2
69260;1490000;"2021-06-20 20";7815;8507;1
69261;2221300;"2021-06-20 20";7816;8508;2
69262;2290000;"2021-06-20 20";7816;8508;1
69263;1931173;"2021-06-20 20";7817;8509;2
69264;1990900;"2021-06-20 20";7817;8509;1
69111;1163903;"2021-06-20 20";7733;8432;2
69267;872903;"2021-06-20 20";7819;8511;2
69268;899900;"2021-06-20 20";7819;8511;1
69269;543103;"2021-06-20 20";7820;8512;2
69270;559900;"2021-06-20 20";7820;8512;1
69271;727403;"2021-06-20 20";7821;8513;2
69272;749900;"2021-06-20 20";7821;8513;1
69273;572290;"2021-06-20 20";7822;8514;2
69274;589990;"2021-06-20 20";7822;8514;1
69275;368503;"2021-06-20 20";7823;8515;2
69276;379900;"2021-06-20 20";7823;8515;1
69277;775903;"2021-06-20 20";7824;8516;2
69278;799900;"2021-06-20 20";7824;8516;1
69279;407303;"2021-06-20 20";7825;8517;2
69280;419900;"2021-06-20 20";7825;8517;1
69281;698303;"2021-06-20 20";7826;8518;2
69282;719900;"2021-06-20 20";7826;8518;1
69283;775903;"2021-06-20 20";7827;8519;2
69284;799900;"2021-06-20 20";7827;8519;1
69285;1910803;"2021-06-20 20";7828;8520;2
69286;1969900;"2021-06-20 20";7828;8520;1
69287;295840;"2021-06-20 20";7829;8521;2
69288;304990;"2021-06-20 20";7829;8521;1
69289;358803;"2021-06-20 20";7830;8522;2
69290;369900;"2021-06-20 20";7830;8522;1
69291;581903;"2021-06-20 20";7831;8523;2
69292;599900;"2021-06-20 20";7831;8523;1
69252;1290900;"2021-06-20 20";7811;8504;1
69253;2803300;"2021-06-20 20";7812;2250;2
69256;2490900;"2021-06-20 20";7813;8505;1
69257;2318300;"2021-06-20 20";7814;8506;2
69136;288990;"2021-06-20 20";7745;8441;1
69265;1163903;"2021-06-20 20";7818;8510;2
69266;1199900;"2021-06-20 20";7818;8510;1
67739;3192720;"2021-06-14 00";3662;3750;1
71676;743907;"2021-06-23 15";2387;2518;1
72175;899990;"2021-06-25 04";2871;7207;1
61711;71990;"2021-06-27 19";822;886;1
68138;449900;"2021-06-14 14";2843;2951;1
30268;139900;"2020-10-12 19";5785;5975;1
62532;14900;"2021-06-27 18";3470;3571;1
70006;2893789;"2021-06-21 03";4892;5001;1
71473;104990;"2021-06-22 18";2951;3056;1
68140;794989;"2021-06-14 14";2871;7207;1
68141;899990;"2021-06-14 14";2871;7207;1
68654;899990;"2021-06-18 10";6095;5591;1
28619;827990;"2020-10-07 09";2774;5589;1
71580;2119989;"2021-06-23 05";6650;7024;1
68655;999990;"2021-06-18 10";2762;5592;1
29187;2019990;"2020-10-08 23";5674;5844;1
29100;1569990;"2020-10-08 18";3626;3716;1
31672;179990;"2020-10-14 17";1487;1616;1
27379;179910;"2020-10-02 14";4054;4155;1
29875;1059989;"2020-10-12 10";2762;5592;1
28327;2013989;"2020-10-06 15";5409;5524;1
29278;1897400;"2020-10-09 04";5674;5844;1
67037;370989;"2021-06-12 20";5664;5834;1
68656;827990;"2021-06-18 10";2763;5588;1
68657;734990;"2021-06-18 10";2765;5590;1
68658;367990;"2021-06-18 10";2768;2537;1
68659;1364990;"2021-06-18 10";2771;5593;1
68660;827990;"2021-06-18 10";2774;5589;1
31557;827990;"2020-10-14 15";2763;5588;1
31144;2169990;"2020-10-13 01";4088;4190;1
31481;999999;"2020-10-14 10";3931;4026;1
31912;2199990;"2020-10-14 22";5409;5524;1
37989;526290;"2020-10-28 06";4894;5003;1
28661;1727800;"2020-10-07 11";3932;4027;1
29014;827990;"2020-10-08 13";2774;5589;1
29279;2019990;"2020-10-09 04";5674;5844;1
38235;1839990;"2020-10-29 00";3932;4027;1
29356;1727800;"2020-10-09 11";3932;4027;1
38471;2199990;"2020-10-29 14";5409;5524;1
31957;999999;"2020-10-15 00";3931;4026;1
29570;328600;"2020-10-10 19";2741;5639;1
32212;599990;"2020-10-15 07";5406;5521;1
29726;390069;"2020-10-11 22";2768;2537;1
29305;2067000;"2020-10-09 06";4088;4190;1
29834;2013989;"2020-10-12 06";5409;5524;1
27867;2169990;"2020-10-04 13";4088;4190;1
29526;1364990;"2020-10-10 06";2771;5593;1
38692;21500;"2020-10-30 10";6076;6339;1
38406;390069;"2020-10-29 11";2768;2537;1
38901;37984;"2020-10-31 04";4509;4615;2
40480;1343990;"2020-11-03 16";3972;4067;2
44180;12990;"2020-11-17 09";4815;4927;2
32028;877669;"2020-10-15 02";2763;5588;1
41650;328600;"2020-11-03 21";2741;5639;1
31775;95000;"2020-10-14 19";5909;6156;1
32155;219990;"2020-10-15 06";2940;3046;1
31359;1727800;"2020-10-13 19";3932;4027;1
2230;33495;"2020-10-29 14";462;489;1
29087;877669;"2020-10-08 17";2774;5589;1
69294;1349900;"2021-06-20 20";7832;8524;1
69295;1309403;"2021-06-20 20";7833;8525;2
69296;1349900;"2021-06-20 20";7833;8525;1
69297;1446173;"2021-06-20 20";7834;8526;2
69298;1490900;"2021-06-20 20";7834;8526;1
69299;902003;"2021-06-20 20";7837;8527;2
69300;929900;"2021-06-20 20";7837;8527;1
69301;1163903;"2021-06-20 20";7838;6251;2
69302;1199900;"2021-06-20 20";7838;6251;1
69303;387903;"2021-06-20 20";7839;8528;2
69304;399900;"2021-06-20 20";7839;8528;1
69305;446103;"2021-06-20 20";7840;8529;2
69306;459900;"2021-06-20 20";7840;8529;1
69307;727403;"2021-06-20 20";7841;8530;2
69308;749900;"2021-06-20 20";7841;8530;1
69309;824403;"2021-06-20 20";7842;8531;2
69310;849900;"2021-06-20 20";7842;8531;1
69311;387903;"2021-06-20 20";7843;8532;2
69293;1309403;"2021-06-20 20";7832;8524;2
29188;1727800;"2020-10-08 23";3932;4027;1
27380;499990;"2020-10-02 14";4055;4156;1
28328;2199990;"2020-10-06 15";5409;5524;1
28221;2067000;"2020-10-05 21";4088;4190;1
28830;1897400;"2020-10-08 00";5674;5844;1
27522;233189;"2020-10-03 14";2940;3046;1
28662;1839990;"2020-10-07 11";3932;4027;1
29101;959990;"2020-10-08 18";3627;3717;1
28189;1059989;"2020-10-07 07";2762;5592;1
29711;328600;"2020-10-11 17";2741;5639;1
29280;1727800;"2020-10-09 04";3932;4027;1
29661;1059989;"2020-10-11 11";2762;5592;1
27358;288690;"2020-10-06 11";4834;4945;1
29357;1839990;"2020-10-09 11";3932;4027;1
29790;1446889;"2020-10-12 00";2771;5593;1
29306;2169990;"2020-10-09 06";4088;4190;1
30269;133185;"2020-10-12 19";5785;5975;2
29835;2199990;"2020-10-12 06";5409;5524;1
29876;877669;"2020-10-12 10";2763;5588;1
38236;57590;"2020-10-29 00";6050;6311;2
38472;310000;"2020-10-29 14";2741;5639;1
2347;274995;"2020-10-12 20";706;760;1
72044;449990;"2021-06-24 20";6861;7244;1
71677;120807;"2021-06-23 15";2388;2519;1
38693;319990;"2020-10-30 10";4789;4902;2
41786;6521;"2020-11-04 23";267;280;2
31482;1897400;"2020-10-14 10";5674;5844;1
70007;2969990;"2021-06-21 03";4892;5001;1
31360;1839990;"2020-10-13 19";3932;4027;1
38407;1446889;"2020-10-29 11";2771;5593;1
49865;24900;"2020-12-26 13";5215;5321;1
48797;1499989;"2020-12-22 11";4085;4187;1
40481;2937590;"2020-11-03 16";3982;4078;2
67740;8990;"2021-06-27 17";7669;8367;1
48523;953989;"2020-12-20 17";3925;4020;1
68142;953989;"2021-06-14 14";6095;5591;1
53166;999990;"2021-01-14 20";2703;2822;1
68143;1059989;"2021-06-14 14";2762;5592;1
53773;36990;"2021-01-19 17";6518;6876;1
68144;877669;"2021-06-14 14";2763;5588;1
55306;379900;"2021-01-29 13";3300;3401;1
68145;779089;"2021-06-14 14";2765;5590;1
68146;390069;"2021-06-14 14";2768;2537;1
68147;1446889;"2021-06-14 14";2771;5593;1
68148;877669;"2021-06-14 14";2774;5589;1
67741;9490;"2021-06-27 17";7670;8368;1
67742;9490;"2021-06-27 17";7671;8369;1
67743;9990;"2021-06-27 17";7672;8370;1
67744;11990;"2021-06-27 17";7673;8371;1
29527;827990;"2020-10-10 06";2774;5589;1
67745;12990;"2021-06-27 17";7674;8372;1
71581;2490000;"2021-06-23 05";6650;7024;1
2310;763865;"2020-10-12 18";20;20;1
2314;916650;"2020-10-12 18";22;22;1
67746;17990;"2021-06-27 17";7675;8373;1
67747;32990;"2021-06-27 17";7676;8374;1
67748;33990;"2021-06-27 17";7677;8375;1
67749;35990;"2021-06-27 17";7678;8376;1
67750;38990;"2021-06-27 17";7679;8377;1
67751;13990;"2021-06-27 17";7680;8378;1
7225;36000;"2021-06-27 19";1804;1932;1
62510;289000;"2021-06-27 19";6690;7067;1
61713;149900;"2021-06-27 19";816;879;1
69315;1066903;"2021-06-20 20";7845;8534;2
69316;1099900;"2021-06-20 20";7845;8534;1
69317;787630;"2021-06-20 20";7846;8535;2
69318;811990;"2021-06-20 20";7846;8535;1
69319;916553;"2021-06-20 20";7847;8536;2
69320;944900;"2021-06-20 20";7847;8536;1
69321;746803;"2021-06-20 20";7848;8537;2
69322;769900;"2021-06-20 20";7848;8537;1
69323;1066903;"2021-06-20 20";7849;8538;2
69324;1099900;"2021-06-20 20";7849;8538;1
69325;450953;"2021-06-20 20";7850;8539;2
69326;464900;"2021-06-20 20";7850;8539;1
69327;775903;"2021-06-20 20";7851;8540;2
69313;494603;"2021-06-20 20";7844;8533;2
31673;289000;"2020-10-14 17";1493;1622;1
31558;734990;"2020-10-14 15";2765;5590;1
67757;459990;"2021-06-14 00";1775;1903;1
31483;2019990;"2020-10-14 10";5674;5844;1
72621;794894;"2021-06-27 10";2754;7038;1
67758;929900;"2021-06-14 00";1645;1908;1
67759;464900;"2021-06-14 00";1645;1916;1
71903;2119989;"2021-06-24 10";6650;7024;1
28222;2169990;"2020-10-05 21";4088;4190;1
27523;449900;"2020-10-03 12";2843;2951;1
29189;1839990;"2020-10-08 23";3932;4027;1
27359;999990;"2020-10-02 12";2762;5592;1
29281;1839990;"2020-10-09 04";3932;4027;1
67762;999900;"2021-06-14 00";1645;1922;1
72388;120000;"2021-06-27 18";7559;8243;1
67755;1059900;"2021-06-16 09";1645;2217;1
68149;42400;"2021-06-14 14";2900;3011;1
70008;333889;"2021-06-21 03";6865;7248;1
28663;1123491;"2020-10-07 11";4153;5845;2
70009;329991;"2021-06-21 03";6865;7248;1
67756;1099990;"2021-06-27 19";5513;5657;1
7226;32000;"2021-06-27 19";1805;1933;1
28831;2019990;"2020-10-08 00";5674;5844;1
71678;604407;"2021-06-23 15";2389;2520;1
71679;1301907;"2021-06-23 15";2390;2521;1
71680;743907;"2021-06-23 15";2391;2522;1
71681;139407;"2021-06-23 15";2394;2525;1
68619;120000;"2021-06-23 15";7699;8397;1
29329;2067000;"2020-10-09 09";4088;4190;1
29791;877669;"2020-10-12 00";2774;5589;1
31958;1897400;"2020-10-15 00";5674;5844;1
68620;120000;"2021-06-23 15";7700;8398;1
29662;877669;"2020-10-11 11";2763;5588;1
68621;9000;"2021-06-23 15";7701;8399;1
60568;64990;"2021-06-23 16";2616;2744;1
52566;12990;"2021-06-23 16";6451;6799;1
68849;794894;"2021-06-19 00";2754;7038;1
68850;889990;"2021-06-19 00";2754;7038;1
29307;847989;"2020-10-09 06";3931;5850;1
32213;741989;"2020-10-15 07";2960;3065;1
28875;1897400;"2020-10-08 05";5674;5844;1
38237;67190;"2020-10-29 00";6051;6312;2
38560;2067000;"2020-10-29 23";4088;4190;1
40482;3283191;"2020-11-03 16";3987;4083;2
38408;877669;"2020-10-29 11";2774;5589;1
42667;79990;"2020-11-12 10";6084;6349;1
32029;779089;"2020-10-15 02";2765;5590;1
